,result,fb,fbassist,fbvictim,fbtime,kpm,okpm,ckpm,fd,fdtime,herald,heraldtime,ft,fttime,dmgtochampsperminute,wpm,wcpm,visionwards,visionwardbuys,visiblewardclearrate,invisiblewardclearrate,earnedgpm,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,oppgoldat10,gdat10,goldat15,oppgoldat15,gdat15,xpat10,oppxpat10,xpdat10,csat10,oppcsat10,csdat10,csat15,oppcsat15,csdat15,side_Blue,side_Red
2591,0.0,0.0,0.0,1.0,4.1313833330000005,0.12605042,0.924369748,1.050420168,0.0,12.93691667,-9999.0,-9999.0,0.0,10.86923333,1584.663866,4.663865546,1.428571429,1.0924369747899159,1.3445378151260503,0.384615385,0.310344828,884.0924369999998,4.07563025210084,3.235294117647059,0.08403361344537814,33.61344538,15418.0,16885.0,-1467.0,23045.0,27279.0,-4234.0,19080.0,19713.0,-633.0,352.0,356.0,-4.0,542.0,569.0,-27.0,0,1
2602,0.0,0.0,0.0,1.0,13.4209,0.103761349,0.440985733,0.544747082,0.0,14.04538333,1.0,14.2018,1.0,13.48825,1973.09987,4.643320363,1.530479896,0.9079118028534372,1.0894941634241246,0.64,0.23275862100000005,1088.518807,5.421530479896239,3.813229571984436,0.5188067444876784,36.6536965,15049.0,15675.0,-626.0,24100.0,25109.0,-1009.0,18801.0,19496.0,-695.0,343.0,330.0,13.0,547.0,527.0,20.0,1,0
2603,1.0,1.0,1.0,0.0,13.4209,0.440985733,0.103761349,0.544747082,1.0,14.04538333,0.0,14.2018,0.0,13.48825,2548.404669,4.306095979,2.33463035,0.9079118028534372,1.0376134889753568,0.697674419,0.347826087,1405.094682,6.199740596627756,4.357976653696499,0.28534370946822313,36.10894942,15675.0,15049.0,626.0,25109.0,24100.0,1009.0,19496.0,18801.0,695.0,330.0,343.0,-13.0,527.0,547.0,-20.0,0,1
2614,0.0,1.0,1.0,0.0,6.13995,0.094537815,0.409663866,0.5042016810000001,0.0,13.78685,1.0,11.01433333,0.0,11.57431667,1445.672269,4.443277311,2.5525210080000003,1.2289915967677512,1.323529411903732,0.688888889,0.27777777800000003,1038.693277,7.02731092510791,4.537815126527081,0.661764705951866,38.66596639,15568.0,15828.0,-260.0,25152.0,25674.0,-522.0,18737.0,18470.0,267.0,329.0,309.0,20.0,547.0,505.0,42.0,1,0
2615,1.0,0.0,0.0,1.0,6.13995,0.409663866,0.094537815,0.5042016810000001,1.0,13.78685,0.0,11.01433333,1.0,11.57431667,2081.092437,4.978991597,1.890756303,1.2289915967677512,1.418067227039713,0.6190476189999999,0.343434343,1452.327731,5.640756303113525,3.6869747903032537,0.2836134454079426,36.74369748,15828.0,15568.0,260.0,25674.0,25152.0,522.0,18470.0,18737.0,-267.0,309.0,329.0,-20.0,505.0,547.0,-42.0,0,1
2626,0.0,0.0,0.0,1.0,13.55966667,0.102651839,0.333618477,0.436270317,0.0,10.7958,-9999.0,-9999.0,0.0,14.1479,1488.426005,4.696321642,2.745936698,1.3344739092100535,1.4371257483800577,0.610169492,0.308510638,1025.86142,4.080410607007663,3.2591958936476306,0.10265183917000412,34.31137725,15674.0,15593.0,81.0,24080.0,26660.0,-2580.0,19231.0,19131.0,100.0,335.0,336.0,-1.0,526.0,526.0,0.0,1,0
2627,1.0,1.0,1.0,0.0,13.55966667,0.333618477,0.102651839,0.436270317,1.0,10.7958,-9999.0,-9999.0,1.0,14.1479,2417.707442000001,5.620188195,2.386655261,1.1291702308700453,1.1291702308700453,0.649122807,0.440944882,1485.356715,5.97946963165274,2.797262617382612,1.4114627885875566,37.82720274,15593.0,15674.0,-81.0,26660.0,24080.0,2580.0,19131.0,19231.0,-100.0,336.0,335.0,1.0,526.0,526.0,0.0,0,1
2638,1.0,-9999.0,-9999.0,-9999.0,-9999.0,0.235988201,0.0,0.235988201,-9999.0,-9999.0,-9999.0,-9999.0,0.0,12.42795,1932.861357,5.958702065,2.300884956,1.5339233038348083,1.7109144542772863,0.65,0.33,1247.115044,6.16519174041298,3.864306784660767,0.5014749262536874,35.36873156,15484.0,15380.0,104.0,22863.0,24042.0,-1179.0,19315.0,18840.0,475.0,346.0,354.0,-8.0,536.0,562.0,-26.0,1,0
2639,0.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0.235988201,0.235988201,-9999.0,-9999.0,-9999.0,-9999.0,1.0,12.42795,1276.047198,4.896755162,2.064896755,1.0914454277286136,1.2979351032448379,0.406779661,0.252427184,871.8053097000002,4.070796460176991,3.4513274336283186,0.0,34.51327434,15380.0,15484.0,-104.0,24042.0,22863.0,1179.0,18840.0,19315.0,-475.0,354.0,346.0,8.0,562.0,536.0,26.0,0,1
2650,1.0,0.0,0.0,1.0,6.6162,0.312849162,0.201117318,0.51396648,0.0,7.9671,0.0,11.47653333,1.0,13.51075,1873.564246,5.318435753999999,1.810055866,1.1843575418994414,1.2737430167597765,0.568627451,0.284615385,1174.03352,4.983240223463687,3.888268156424581,0.1564245810055866,33.40782123,15600.0,15913.0,-313.0,24237.0,25741.0,-1504.0,18836.0,19053.0,-217.0,322.0,334.0,-12.0,519.0,558.0,-39.0,1,0
2651,0.0,1.0,1.0,0.0,6.6162,0.201117318,0.312849162,0.51396648,1.0,7.9671,1.0,11.47653333,0.0,13.51075,2038.346369,4.648044693,2.122905028,1.005586592178771,1.0279329608938548,0.571428571,0.257352941,1198.502793,7.083798882681564,3.9329608938547485,0.9162011173184358,35.15083799,15913.0,15600.0,313.0,25741.0,24237.0,1504.0,19053.0,18836.0,217.0,334.0,322.0,12.0,558.0,519.0,39.0,0,1
2662,1.0,0.0,0.0,1.0,9.8174,0.577965081,0.14449127,0.722456352,-9999.0,-9999.0,-9999.0,-9999.0,0.0,11.71785,2300.77062,5.237808549,1.697772426,0.9391932571871394,1.011438892355381,0.548387097,0.176470588,1466.254064,5.924142083795803,3.86514148150092,0.4695966285935697,38.29018663,15633.0,15827.0,-194.0,24349.0,25513.0,-1164.0,18591.0,19632.0,-1041.0,353.0,349.0,4.0,562.0,556.0,6.0,1,0
2663,0.0,1.0,1.0,0.0,9.8174,0.14449127,0.577965081,0.722456352,-9999.0,-9999.0,-9999.0,-9999.0,1.0,11.71785,1135.5207710000002,4.876580373,1.228175798,1.0475617099395018,1.2281757978601056,0.466666667,0.114942529,940.5225768,4.912703191440422,3.6845273935803164,0.39735099342532826,34.20830825,15827.0,15633.0,194.0,25513.0,24349.0,1164.0,19632.0,18591.0,1041.0,349.0,353.0,-4.0,556.0,562.0,-6.0,0,1
2674,1.0,0.0,0.0,1.0,7.637433333,0.211433046,0.234925607,0.446358653,-9999.0,-9999.0,-9999.0,-9999.0,1.0,8.668483333,1953.359436,4.745497259,2.443226312,1.0806577916146707,1.1746280343637723,0.548387097,0.32173913,1117.6162880000004,5.074393108451496,3.6883320279022453,0.4698512137455089,33.61785435,16056.0,16028.0,28.0,24386.0,24573.0,-187.0,18384.0,17839.0,545.0,334.0,342.0,-8.0,543.0,552.0,-9.0,1,0
2675,0.0,1.0,1.0,0.0,7.637433333,0.234925607,0.211433046,0.446358653,-9999.0,-9999.0,-9999.0,-9999.0,0.0,8.668483333,1466.898982,5.215348473,2.607674236,1.3390759591747006,1.362568519861976,0.649122807,0.394230769,1107.185591,6.1550509000661675,4.346123727145958,0.3054032889345808,36.97729052,16028.0,16056.0,-28.0,24573.0,24386.0,187.0,17839.0,18384.0,-545.0,342.0,334.0,8.0,552.0,543.0,9.0,0,1
2686,1.0,1.0,1.0,0.0,5.54405,0.4220779220000001,0.032467532,0.454545455,1.0,14.71005,-9999.0,-9999.0,1.0,13.92178333,1792.662338,4.6428571430000005,2.3376623380000003,0.9090909090909091,1.0714285714285714,0.609756098,0.276315789,1464.525974,7.792207792207792,4.383116883116883,1.8506493506493507,39.25324675,16096.0,14687.0,1409.0,26875.0,22205.0,4670.0,19725.0,17920.0,1805.0,346.0,328.0,18.0,552.0,523.0,29.0,1,0
2687,0.0,0.0,0.0,1.0,5.54405,0.032467532,0.4220779220000001,0.454545455,0.0,14.71005,-9999.0,-9999.0,0.0,13.92178333,1168.798701,4.837662338,2.045454545,1.2012987012987013,1.396103896103896,0.515151515,0.329113924,888.6493506,3.961038961038961,2.9545454545454546,0.0,35.97402597,14687.0,16096.0,-1409.0,22205.0,26875.0,-4670.0,17920.0,19725.0,-1805.0,328.0,346.0,-18.0,523.0,552.0,-29.0,0,1
2698,0.0,1.0,1.0,0.0,7.271116667,0.047942469,0.335597283,0.383539752,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1974.966041,5.8969236920000005,2.349180983,1.3184178984164268,1.4622453055164006,0.58490566,0.368,986.1622054,5.2497003591490445,4.1470235713825785,0.28765481419994765,34.97403116,16210.0,15246.0,964.0,24101.0,23490.0,611.0,19766.0,18707.0,1059.0,341.0,355.0,-14.0,540.0,571.0,-31.0,1,0
2699,1.0,0.0,0.0,1.0,7.271116667,0.335597283,0.047942469,0.383539752,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1762.365162,4.962045545,2.469037155,1.1506192567997906,1.2225329603497777,0.4920634920000001,0.300813008,1357.860168,5.82500998754894,3.9312824607326182,0.21574111064996074,40.43947263,15246.0,16210.0,-964.0,23490.0,24101.0,-611.0,18707.0,19766.0,-1059.0,355.0,341.0,14.0,571.0,540.0,31.0,0,1
2710,1.0,-9999.0,-9999.0,-9999.0,-9999.0,0.321324245,0.204479065,0.525803311,1.0,11.35435,-9999.0,-9999.0,1.0,10.57258333,1513.232717,4.7906523860000005,1.840311587,1.0808179163661946,1.1976630965138912,0.484848485,0.294736842,1392.0408960000002,6.192794547827925,4.235637780354006,0.7302823759231044,39.05550146,15494.0,15171.0,323.0,24045.0,22455.0,1590.0,18719.0,18537.0,182.0,362.0,347.0,15.0,561.0,534.0,27.0,1,0
2711,0.0,-9999.0,-9999.0,-9999.0,-9999.0,0.204479065,0.321324245,0.525803311,0.0,11.35435,-9999.0,-9999.0,0.0,10.57258333,1297.273612,4.761441091,2.044790652,0.9347614411815737,1.0223953262923462,0.609756098,0.276595745,967.2210321,4.410905550575551,3.505355404430901,0.0,34.20642648,15171.0,15494.0,-323.0,22455.0,24045.0,-1590.0,18537.0,18719.0,-182.0,347.0,362.0,-15.0,534.0,561.0,-27.0,0,1
2722,0.0,0.0,0.0,1.0,2.25605,0.074043603,0.394899218,0.468942822,0.0,9.912166667000001,-9999.0,-9999.0,-9999.0,-9999.0,1612.20074,4.664747018,1.530234471,0.7897984367922831,0.8885232413913186,0.590163934,0.282608696,994.129165,5.059646235700564,4.220485396608763,0.0,36.18264089,15143.0,16616.0,-1473.0,23557.0,24771.0,-1214.0,18931.0,19089.0,-158.0,336.0,352.0,-16.0,557.0,572.0,-15.0,1,0
2723,1.0,1.0,0.0,0.0,2.25605,0.394899218,0.074043603,0.468942822,1.0,9.912166667000001,-9999.0,-9999.0,-9999.0,-9999.0,2877.976142,3.776223776,2.270670506,0.987248045990354,1.011929247140113,0.763157895,0.36440678,1443.993418,5.701357465594294,3.0604689425700973,0.8885232413913186,39.58864665,16616.0,15143.0,1473.0,24771.0,23557.0,1214.0,19089.0,18931.0,158.0,352.0,336.0,16.0,572.0,557.0,15.0,0,1
2734,0.0,0.0,0.0,1.0,10.86791667,0.057279236,0.3150358,0.372315036,-9999.0,-9999.0,0.0,10.78866667,0.0,14.20496667,1331.885442,4.15274463,1.804295943,1.0310262528848664,1.2887828161060828,0.5625,0.192771084,1136.133652,6.100238662902125,4.668257756117589,0.11455847254276293,38.80668258,15573.0,15858.0,-285.0,23794.0,25992.0,-2198.0,18938.0,19425.0,-487.0,362.0,358.0,4.0,580.0,563.0,17.0,1,0
2735,1.0,1.0,1.0,0.0,10.86791667,0.3150358,0.057279236,0.372315036,-9999.0,-9999.0,1.0,10.78866667,1.0,14.20496667,1902.100239,4.639618138,1.775656325,0.7159904533922683,0.8305489259350312,0.666666667,0.294736842,1345.976134,6.071599044766435,3.837708830182558,0.42959427203536094,40.43914081,15858.0,15573.0,285.0,25992.0,23794.0,2198.0,19425.0,18938.0,487.0,358.0,362.0,-4.0,563.0,580.0,-17.0,0,1
2746,1.0,0.0,0.0,1.0,9.515833333,0.196261682,0.028037383,0.224299065,0.0,12.38905,1.0,12.61331667,0.0,11.94768333,2004.336449,5.411214952999999,1.738317757,1.1214953269979913,1.2897196260476897,0.563636364,0.279279279,1297.990654,6.841121494687746,4.065420560367718,1.3177570092226396,38.57943925,14965.0,15885.0,-920.0,23834.0,24569.0,-735.0,19067.0,18913.0,154.0,336.0,314.0,22.0,552.0,500.0,52.0,1,0
2747,0.0,1.0,1.0,0.0,9.515833333,0.028037383,0.196261682,0.224299065,1.0,12.38905,0.0,12.61331667,1.0,11.94768333,1509.981308,4.654205607,1.85046729,1.401869158747489,1.4299065419224388,0.47826087,0.259615385,949.8785047,4.990654205141061,3.644859812743471,0.19626168222464846,33.78504673,15885.0,14965.0,920.0,24569.0,23834.0,735.0,18913.0,19067.0,-154.0,314.0,336.0,-22.0,500.0,552.0,-52.0,0,1
2758,0.0,1.0,0.0,0.0,5.109533333,0.257756563,0.400954654,0.658711217,-9999.0,-9999.0,0.0,14.19126667,-9999.0,-9999.0,1361.126492,3.751789976,1.174224344,0.8878281622064126,1.1169451072919385,0.55,0.204301075,1074.300716,5.3269689732384755,3.7804295939111765,0.17183770881414437,32.53460621,15747.0,15927.0,-180.0,23628.0,24481.0,-853.0,19061.0,19172.0,-111.0,324.0,375.0,-51.0,524.0,593.0,-69.0,1,0
2759,1.0,0.0,0.0,1.0,5.109533333,0.400954654,0.257756563,0.658711217,-9999.0,-9999.0,1.0,14.19126667,-9999.0,-9999.0,1909.976134,3.809069212,1.23150358,1.0023866347491757,1.17422434356332,0.382352941,0.309278351,1326.787589,5.842482099680909,4.29594272035361,0.2577565632212166,37.14558473,15927.0,15747.0,180.0,24481.0,23628.0,853.0,19172.0,19061.0,111.0,375.0,324.0,51.0,593.0,524.0,69.0,0,1
2770,0.0,0.0,0.0,1.0,5.364216667,0.131463628,0.420683611,0.552147239,1.0,13.48036667,0.0,14.34308333,0.0,11.48835,1352.103418,3.943908852,2.4452234880000003,1.1305872043059235,1.262050832713589,0.450980392,0.339285714,981.9439089,4.417177914497562,3.6021034183700356,0.10517090272613243,33.47063979,14502.0,17403.0,-2901.0,22590.0,28073.0,-5483.0,16894.0,19134.0,-2240.0,303.0,347.0,-44.0,516.0,574.0,-58.0,1,0
2771,1.0,1.0,1.0,0.0,5.364216667,0.420683611,0.131463628,0.552147239,0.0,13.48036667,1.0,14.34308333,1.0,11.48835,1840.569676,5.784399649,1.919368975,1.262050832713589,1.3935144611212547,0.58490566,0.432989691,1375.283085,6.783523225835541,2.971078002013241,1.4198071868027877,37.09903593,17403.0,14502.0,2901.0,28073.0,22590.0,5483.0,19134.0,16894.0,2240.0,347.0,303.0,44.0,574.0,516.0,58.0,0,1
2782,1.0,1.0,1.0,0.0,5.885116667,0.332409972,0.041551247,0.373961219,1.0,10.86393333,1.0,12.22071667,1.0,12.41638333,1876.828255,3.324099723,1.08033241,0.5817174514429754,0.7063711910378987,0.647058824,0.27777777800000003,1479.066482,6.980609417315705,3.240997229468006,1.7036011077972852,38.43490305,17252.0,14836.0,2416.0,28395.0,22288.0,6107.0,19966.0,17112.0,2854.0,384.0,305.0,79.0,593.0,479.0,114.0,1,0
2783,0.0,0.0,0.0,1.0,5.885116667,0.041551247,0.332409972,0.373961219,0.0,10.86393333,0.0,12.22071667,0.0,12.41638333,1292.950139,2.9085872580000003,0.95567867,0.5817174514429754,0.7479224375695398,0.6190476189999999,0.169491525,817.3628808999998,3.1994459829363646,2.867036010683236,0.0,31.41274238,14836.0,17252.0,-2416.0,22288.0,28395.0,-6107.0,17112.0,19966.0,-2854.0,305.0,384.0,-79.0,479.0,593.0,-114.0,0,1
2794,0.0,1.0,1.0,0.0,3.006683333,0.113780025,0.417193426,0.530973451,0.0,3.3024,0.0,12.72583333,0.0,6.5366166670000005,1409.469027,4.058154235,1.517067004,0.834386851980482,1.0240202274305916,0.444444444,0.208955224,864.6750947999999,4.323640960262498,3.337547407921928,0.3792667509002191,33.98230088,14918.0,16667.0,-1749.0,22570.0,27510.0,-4940.0,18014.0,18207.0,-193.0,315.0,326.0,-11.0,518.0,536.0,-18.0,1,0
2795,1.0,0.0,0.0,1.0,3.006683333,0.417193426,0.113780025,0.530973451,1.0,3.3024,1.0,12.72583333,1.0,6.5366166670000005,2378.078382,4.361567636,1.327433628,0.9860935523405697,1.0619469025206134,0.703703704,0.177419355,1454.814159,6.750948166023901,3.1479140324718187,1.5549936786908984,36.14412137,16667.0,14918.0,1749.0,27510.0,22570.0,4940.0,18207.0,18014.0,193.0,326.0,315.0,11.0,536.0,518.0,18.0,0,1
2806,1.0,1.0,1.0,0.0,2.218433333,0.394366197,0.14084507,0.535211268,-9999.0,-9999.0,1.0,10.69948333,1.0,7.014433333,2149.971831,5.098591549,1.718309859,1.1830985915492958,1.352112676056338,0.6,0.326923077,1439.380282,6.929577464788732,3.7746478873239435,1.0140845070422535,38.78873239,18058.0,14433.0,3625.0,26438.0,22241.0,4197.0,17912.0,16601.0,1311.0,304.0,305.0,-1.0,513.0,508.0,5.0,1,0
2807,0.0,0.0,0.0,1.0,2.218433333,0.14084507,0.394366197,0.535211268,-9999.0,-9999.0,0.0,10.69948333,0.0,7.014433333,1514.591549,4.197183099,2.225352113,1.0985915492957747,1.1549295774647887,0.444444444,0.311827957,995.8028169,4.450704225352113,3.6619718309859155,0.22535211267605634,35.83098592,14433.0,18058.0,-3625.0,22241.0,26438.0,-4197.0,16601.0,17912.0,-1311.0,305.0,304.0,1.0,508.0,513.0,-5.0,0,1
2818,0.0,-9999.0,-9999.0,-9999.0,-9999.0,0.069124424,0.276497696,0.34562212,1.0,12.48618333,-9999.0,-9999.0,-9999.0,-9999.0,1631.543779,4.032258065,2.004608295,0.9447004608294931,0.967741935483871,0.685185185,0.298969072,951.9631336,4.032258064516129,3.2258064516129035,0.09216589861751152,36.40552995,15309.0,16575.0,-1266.0,23057.0,25921.0,-2864.0,18510.0,19824.0,-1314.0,342.0,384.0,-42.0,542.0,619.0,-77.0,1,0
2819,1.0,-9999.0,-9999.0,-9999.0,-9999.0,0.276497696,0.069124424,0.34562212,0.0,12.48618333,-9999.0,-9999.0,-9999.0,-9999.0,2661.797235,4.470046083,1.7511520740000002,0.7373271889400922,0.7603686635944701,0.703703704,0.314049587,1499.175115,7.3963133640553,4.032258064516129,1.6359447004608296,38.98617512,16575.0,15309.0,1266.0,25921.0,23057.0,2864.0,19824.0,18510.0,1314.0,384.0,342.0,42.0,619.0,542.0,77.0,0,1
2830,0.0,0.0,0.0,1.0,7.058183333,0.175644028,0.421545667,0.597189696,0.0,11.48328333,-9999.0,-9999.0,-9999.0,-9999.0,1216.018735,3.653395785,2.037470726,0.8079625291793955,1.088992974111359,0.487179487,0.243243243,1065.154567,5.5854800930227775,3.8290398121980047,0.5269320842474319,39.20374707,15534.0,16262.0,-728.0,24845.0,25630.0,-785.0,18355.0,19289.0,-934.0,343.0,354.0,-11.0,575.0,562.0,13.0,1,0
2831,1.0,1.0,0.0,0.0,7.058183333,0.421545667,0.175644028,0.597189696,1.0,11.48328333,-9999.0,-9999.0,-9999.0,-9999.0,1957.728337,4.847775176,1.229508197,1.2646370021938365,1.370023419043323,0.5555555560000001,0.25974026,1372.70726,6.0772833716537145,3.442622950416555,0.6674473067134137,39.16861827,16262.0,15534.0,728.0,25630.0,24845.0,785.0,19289.0,18355.0,934.0,354.0,343.0,11.0,562.0,575.0,-13.0,0,1
2842,1.0,0.0,0.0,1.0,7.608416667,0.15720524,0.23580786,0.3930131,0.0,9.72715,0.0,11.6542,-9999.0,-9999.0,2055.877729,5.056768559,2.174672489,1.1790393012070708,1.2314410479273852,0.576271186,0.221052632,1217.921397,5.790393012594726,4.244541484345455,0.5240174672031426,36.99563319,15505.0,16603.0,-1098.0,23541.0,25441.0,-1900.0,19053.0,20266.0,-1213.0,358.0,380.0,-22.0,573.0,611.0,-38.0,1,0
2843,0.0,1.0,1.0,0.0,7.608416667,0.23580786,0.15720524,0.3930131,1.0,9.72715,1.0,11.6542,-9999.0,-9999.0,2164.4541480000007,5.161572052,2.069868996,1.4672489081687994,1.6506550216898992,0.636363636,0.235294118,1217.10917,6.20960698635724,3.982532750743884,0.36681222704219985,38.69868996,16603.0,15505.0,1098.0,25441.0,23541.0,1900.0,20266.0,19053.0,1213.0,380.0,358.0,22.0,611.0,573.0,38.0,0,1
2854,0.0,0.0,0.0,1.0,13.96941667,0.024989588,0.449812578,0.474802166,1.0,7.486866667,-9999.0,-9999.0,0.0,14.60205,874.2107455,4.523115369,1.974177426,1.224489795816369,1.3744273218346998,0.531914894,0.257142857,1013.197834,5.922532277724071,4.0233236148252125,0.4748021657247145,38.73386089,15835.0,16227.0,-392.0,23161.0,27184.0,-4023.0,19962.0,20138.0,-176.0,373.0,395.0,-22.0,556.0,589.0,-33.0,1,0
2855,1.0,1.0,1.0,0.0,13.96941667,0.449812578,0.024989588,0.474802166,0.0,7.486866667,-9999.0,-9999.0,1.0,14.60205,1841.107872,5.222823823,2.199083715,1.0245730944585945,1.1495210328072036,0.580645161,0.433333333,1425.176177,7.097042898200996,3.84839650113716,1.5493544355227526,40.23323615,16227.0,15835.0,392.0,27184.0,23161.0,4023.0,20138.0,19962.0,176.0,395.0,373.0,22.0,589.0,556.0,33.0,0,1
2866,1.0,1.0,1.0,0.0,14.00528333,0.25492468100000004,0.115874855,0.370799537,1.0,12.69181667,1.0,14.69265,-9999.0,-9999.0,1405.283893,3.893395133,2.387022016,1.0196987253765932,1.0196987253765932,0.725490196,0.299145299,1418.0579369999996,6.882966396292005,4.403244495944381,0.46349942062572425,43.24449594,16216.0,16330.0,-114.0,25495.0,24788.0,707.0,19857.0,19343.0,514.0,403.0,380.0,23.0,645.0,608.0,37.0,1,0
2867,0.0,0.0,0.0,1.0,14.00528333,0.115874855,0.25492468100000004,0.370799537,0.0,12.69181667,0.0,14.69265,-9999.0,-9999.0,1568.15759,4.889918888,1.483198146,0.880648899188876,0.9038238702201623,0.615384615,0.275862069,1113.909618,5.469293163383546,4.542294322132097,0.11587485515643106,39.51332561,16330.0,16216.0,114.0,24788.0,25495.0,-707.0,19343.0,19857.0,-514.0,380.0,403.0,-23.0,608.0,645.0,-37.0,0,1
2878,1.0,0.0,0.0,1.0,13.58138333,0.245627093,0.111648679,0.35727577200000005,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,2108.128024,5.493114997999999,2.7912169710000003,0.9378489021911314,0.9601786379575868,0.732142857,0.333333333,1575.733532,7.279493859864496,4.577595832123379,0.8708596948917648,43.34201712,16703.0,15684.0,1019.0,26204.0,24547.0,1657.0,20013.0,19290.0,723.0,379.0,373.0,6.0,616.0,594.0,22.0,1,0
2879,0.0,1.0,1.0,0.0,13.58138333,0.111648679,0.245627093,0.35727577200000005,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1390.427987,5.448455527,2.858206178,1.138816524089231,1.272794938687964,0.535714286,0.473282443,1159.998511,5.426125791248689,4.309639002925913,0.0,42.42649795,15684.0,16703.0,-1019.0,24547.0,26204.0,-1657.0,19290.0,20013.0,-723.0,373.0,379.0,-6.0,594.0,616.0,-22.0,0,1
2890,0.0,0.0,0.0,1.0,7.99775,0.109489051,0.547445255,0.656934307,0.0,8.617066667000001,-9999.0,-9999.0,-9999.0,-9999.0,1146.423358,3.795620438,1.204379562,0.6934306569343066,0.7299270072992701,0.333333333,0.171428571,981.7591241,4.671532846715329,3.321167883211679,0.4744525547445256,35.3649635,16205.0,16394.0,-189.0,23928.0,26217.0,-2289.0,18800.0,19261.0,-461.0,348.0,355.0,-7.0,531.0,578.0,-47.0,1,0
2891,1.0,1.0,1.0,0.0,7.99775,0.547445255,0.109489051,0.656934307,1.0,8.617066667000001,-9999.0,-9999.0,-9999.0,-9999.0,1735.656934,4.635036496000001,1.824817518,0.9854014598540146,1.0583941605839418,0.6521739129999999,0.361111111,1587.744526,7.81021897810219,3.832116788321168,1.4598540145985401,43.13868613,16394.0,16205.0,189.0,26217.0,23928.0,2289.0,19261.0,18800.0,461.0,355.0,348.0,7.0,578.0,531.0,47.0,0,1
2902,1.0,0.0,0.0,1.0,9.299266667000001,0.158033363,0.07901668099999999,0.237050044,1.0,12.02913333,-9999.0,-9999.0,-9999.0,-9999.0,1396.1720810000004,6.532045654,3.055311677,1.3696224757357662,1.4749780507923635,0.6315789470000001,0.44,1476.726953,8.639157154640987,4.398595258612941,1.290605794443318,44.90781387,16305.0,16610.0,-305.0,25831.0,25470.0,361.0,19826.0,19834.0,-8.0,381.0,348.0,33.0,612.0,558.0,54.0,1,0
2903,0.0,1.0,1.0,0.0,9.299266667000001,0.07901668099999999,0.158033363,0.237050044,0.0,12.02913333,-9999.0,-9999.0,-9999.0,-9999.0,1361.325724,5.87357331,3.028972783,1.3696224757357662,1.5276558383206622,0.435483871,0.3666666670000001,1141.037752,4.9517120276600775,4.345917471084642,0.0,39.35030729,16610.0,16305.0,305.0,25470.0,25831.0,-361.0,19834.0,19826.0,8.0,348.0,381.0,-33.0,558.0,612.0,-54.0,0,1
2914,0.0,0.0,0.0,1.0,5.268883333,0.05955335,0.267990074,0.327543424,0.0,14.5209,1.0,13.91515,0.0,11.9271,1418.620347,4.526054591,2.143920596,1.0124069479913058,1.1612903226959097,0.38,0.217821782,1056.863524,5.2406947896020535,4.287841191492589,0.02977667494092076,38.47146402,15929.0,16446.0,-517.0,24872.0,26870.0,-1998.0,19397.0,19249.0,148.0,358.0,345.0,13.0,558.0,579.0,-21.0,1,0
2915,1.0,1.0,1.0,0.0,5.268883333,0.267990074,0.05955335,0.327543424,1.0,14.5209,0.0,13.91515,1.0,11.9271,1682.441687,5.895781638,2.114143921,1.339950372341434,1.488833747046038,0.674418605,0.371681416,1544.337469,8.18858560875321,4.645161290783639,0.8933002482276228,42.69975186,16446.0,15929.0,517.0,26870.0,24872.0,1998.0,19249.0,19397.0,-148.0,345.0,358.0,-13.0,579.0,558.0,21.0,0,1
