,result,fb,fbassist,fbvictim,fbtime,fd,fdtime,herald,heraldtime,ft,fttime,goldat10,oppgoldat10,gdat10,goldat15,oppgoldat15,gdat15,xpat10,oppxpat10,xpdat10,csat10,oppcsat10,csdat10,csat15,oppcsat15,csdat15,side_Blue,side_Red
6754,0.0,1.0,1.0,0.0,11.15428333,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,15588.0,15044.0,544.0,24135.0,22793.0,1342.0,19527.0,19094.0,433.0,367.0,351.0,16.0,590.0,560.0,30.0,1,0
6755,1.0,0.0,0.0,1.0,11.15428333,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,15044.0,15588.0,-544.0,22793.0,24135.0,-1342.0,19094.0,19527.0,-433.0,351.0,367.0,-16.0,560.0,590.0,-30.0,0,1
6766,1.0,1.0,1.0,0.0,4.086566667,1.0,11.1246,-9999.0,-9999.0,-9999.0,-9999.0,16626.0,16015.0,611.0,25676.0,23989.0,1687.0,18120.0,19221.0,-1101.0,316.0,329.0,-13.0,526.0,526.0,0.0,1,0
6767,0.0,0.0,0.0,1.0,4.086566667,0.0,11.1246,-9999.0,-9999.0,-9999.0,-9999.0,16015.0,16626.0,-611.0,23989.0,25676.0,-1687.0,19221.0,18120.0,1101.0,329.0,316.0,13.0,526.0,526.0,0.0,0,1
6778,1.0,0.0,0.0,1.0,9.512316667,0.0,12.45158333,-9999.0,-9999.0,-9999.0,-9999.0,14997.0,15983.0,-986.0,22670.0,24633.0,-1963.0,19024.0,19854.0,-830.0,342.0,362.0,-20.0,548.0,561.0,-13.0,1,0
6779,0.0,1.0,1.0,0.0,9.512316667,1.0,12.45158333,-9999.0,-9999.0,-9999.0,-9999.0,15983.0,14997.0,986.0,24633.0,22670.0,1963.0,19854.0,19024.0,830.0,362.0,342.0,20.0,561.0,548.0,13.0,0,1
6790,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,15403.0,15397.0,6.0,23600.0,23491.0,109.0,19580.0,19408.0,172.0,358.0,337.0,21.0,584.0,546.0,38.0,1,0
6791,1.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,15397.0,15403.0,-6.0,23491.0,23600.0,-109.0,19408.0,19580.0,-172.0,337.0,358.0,-21.0,546.0,584.0,-38.0,0,1
6802,0.0,0.0,0.0,1.0,7.4524,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,15386.0,15595.0,-209.0,23126.0,24840.0,-1714.0,19192.0,19039.0,153.0,353.0,336.0,17.0,565.0,539.0,26.0,1,0
6803,1.0,1.0,1.0,0.0,7.4524,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,15595.0,15386.0,209.0,24840.0,23126.0,1714.0,19039.0,19192.0,-153.0,336.0,353.0,-17.0,539.0,565.0,-26.0,0,1
6814,0.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,15395.0,15197.0,198.0,22975.0,22836.0,139.0,19343.0,19547.0,-204.0,365.0,349.0,16.0,570.0,554.0,16.0,1,0
6815,1.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,15197.0,15395.0,-198.0,22836.0,22975.0,-139.0,19547.0,19343.0,204.0,349.0,365.0,-16.0,554.0,570.0,-16.0,0,1
6826,0.0,0.0,0.0,1.0,6.063466667,1.0,11.65201667,-9999.0,-9999.0,-9999.0,-9999.0,14566.0,16569.0,-2003.0,21768.0,24676.0,-2908.0,18573.0,19148.0,-575.0,322.0,335.0,-13.0,515.0,537.0,-22.0,1,0
6827,1.0,1.0,1.0,0.0,6.063466667,0.0,11.65201667,-9999.0,-9999.0,-9999.0,-9999.0,16569.0,14566.0,2003.0,24676.0,21768.0,2908.0,19148.0,18573.0,575.0,335.0,322.0,13.0,537.0,515.0,22.0,0,1
6838,1.0,1.0,1.0,0.0,4.765683333,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,15618.0,15225.0,393.0,24112.0,23582.0,530.0,18753.0,18660.0,93.0,346.0,314.0,32.0,550.0,513.0,37.0,1,0
6839,0.0,0.0,0.0,1.0,4.765683333,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,15225.0,15618.0,-393.0,23582.0,24112.0,-530.0,18660.0,18753.0,-93.0,314.0,346.0,-32.0,513.0,550.0,-37.0,0,1
6850,0.0,1.0,1.0,0.0,6.67005,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,15582.0,14981.0,601.0,24034.0,22326.0,1708.0,19122.0,19320.0,-198.0,344.0,343.0,1.0,562.0,537.0,25.0,1,0
6851,1.0,0.0,0.0,1.0,6.67005,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,14981.0,15582.0,-601.0,22326.0,24034.0,-1708.0,19320.0,19122.0,198.0,343.0,344.0,-1.0,537.0,562.0,-25.0,0,1
6862,1.0,1.0,1.0,0.0,3.009466667,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,16114.0,15813.0,301.0,25073.0,23382.0,1691.0,17668.0,19222.0,-1554.0,301.0,339.0,-38.0,508.0,520.0,-12.0,1,0
6863,0.0,0.0,0.0,1.0,3.009466667,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,15813.0,16114.0,-301.0,23382.0,25073.0,-1691.0,19222.0,17668.0,1554.0,339.0,301.0,38.0,520.0,508.0,12.0,0,1
6874,1.0,1.0,1.0,0.0,3.434133333,1.0,12.42625,-9999.0,-9999.0,1.0,11.96531667,17102.0,15374.0,1728.0,26263.0,24687.0,1576.0,19188.0,17963.0,1225.0,312.0,314.0,-2.0,486.0,497.0,-11.0,1,0
6875,0.0,0.0,0.0,1.0,3.434133333,0.0,12.42625,-9999.0,-9999.0,0.0,11.96531667,15374.0,17102.0,-1728.0,24687.0,26263.0,-1576.0,17963.0,19188.0,-1225.0,314.0,312.0,2.0,497.0,486.0,11.0,0,1
6886,1.0,0.0,0.0,1.0,4.86045,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,15368.0,15600.0,-232.0,23250.0,23359.0,-109.0,18941.0,19288.0,-347.0,354.0,309.0,45.0,532.0,504.0,28.0,1,0
6887,0.0,1.0,1.0,0.0,4.86045,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,15600.0,15368.0,232.0,23359.0,23250.0,109.0,19288.0,18941.0,347.0,309.0,354.0,-45.0,504.0,532.0,-28.0,0,1
6898,0.0,0.0,0.0,1.0,10.73758333,-9999.0,-9999.0,-9999.0,-9999.0,0.0,10.94551667,14557.0,14919.0,-362.0,21124.0,24882.0,-3758.0,18323.0,18696.0,-373.0,321.0,334.0,-13.0,483.0,520.0,-37.0,1,0
6899,1.0,1.0,1.0,0.0,10.73758333,-9999.0,-9999.0,-9999.0,-9999.0,1.0,10.94551667,14919.0,14557.0,362.0,24882.0,21124.0,3758.0,18696.0,18323.0,373.0,334.0,321.0,13.0,520.0,483.0,37.0,0,1
6910,1.0,1.0,1.0,0.0,6.539166667000001,0.0,10.01636667,1.0,11.38516667,1.0,10.6712,15069.0,14575.0,494.0,23693.0,22644.0,1049.0,18736.0,18677.0,59.0,313.0,303.0,10.0,492.0,489.0,3.0,1,0
6911,0.0,0.0,0.0,1.0,6.539166667000001,1.0,10.01636667,0.0,11.38516667,0.0,10.6712,14575.0,15069.0,-494.0,22644.0,23693.0,-1049.0,18677.0,18736.0,-59.0,303.0,313.0,-10.0,489.0,492.0,-3.0,0,1
6922,1.0,0.0,0.0,1.0,8.837216667,0.0,9.555683333,0.0,12.60016667,-9999.0,-9999.0,14466.0,15415.0,-949.0,23012.0,23814.0,-802.0,18732.0,18414.0,318.0,318.0,323.0,-5.0,544.0,557.0,-13.0,1,0
6923,0.0,1.0,1.0,0.0,8.837216667,1.0,9.555683333,1.0,12.60016667,-9999.0,-9999.0,15415.0,14466.0,949.0,23814.0,23012.0,802.0,18414.0,18732.0,-318.0,323.0,318.0,5.0,557.0,544.0,13.0,0,1
6934,0.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,6.400533332999999,-9999.0,-9999.0,0.0,13.39638333,15500.0,16158.0,-658.0,23155.0,25272.0,-2117.0,19461.0,20029.0,-568.0,339.0,386.0,-47.0,528.0,612.0,-84.0,1,0
6935,1.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,6.400533332999999,-9999.0,-9999.0,1.0,13.39638333,16158.0,15500.0,658.0,25272.0,23155.0,2117.0,20029.0,19461.0,568.0,386.0,339.0,47.0,612.0,528.0,84.0,0,1
6946,0.0,0.0,0.0,1.0,4.874166667,0.0,8.304733333,0.0,13.43205,0.0,7.820216667,14400.0,17791.0,-3391.0,21047.0,28197.0,-7150.0,17181.0,18062.0,-881.0,260.0,288.0,-28.0,423.0,501.0,-78.0,1,0
6947,1.0,1.0,1.0,0.0,4.874166667,1.0,8.304733333,1.0,13.43205,1.0,7.820216667,17791.0,14400.0,3391.0,28197.0,21047.0,7150.0,18062.0,17181.0,881.0,288.0,260.0,28.0,501.0,423.0,78.0,0,1
6958,0.0,1.0,1.0,0.0,4.228383333,-9999.0,-9999.0,-9999.0,-9999.0,0.0,14.89956667,16257.0,15006.0,1251.0,22969.0,24663.0,-1694.0,19825.0,18857.0,968.0,360.0,340.0,20.0,525.0,520.0,5.0,1,0
6959,1.0,0.0,0.0,1.0,4.228383333,-9999.0,-9999.0,-9999.0,-9999.0,1.0,14.89956667,15006.0,16257.0,-1251.0,24663.0,22969.0,1694.0,18857.0,19825.0,-968.0,340.0,360.0,-20.0,520.0,525.0,-5.0,0,1
6970,0.0,0.0,0.0,1.0,5.061983333,-9999.0,-9999.0,-9999.0,-9999.0,0.0,13.44528333,15571.0,15320.0,251.0,24110.0,25161.0,-1051.0,19200.0,18248.0,952.0,322.0,304.0,18.0,500.0,476.0,24.0,1,0
6971,1.0,1.0,1.0,0.0,5.061983333,-9999.0,-9999.0,-9999.0,-9999.0,1.0,13.44528333,15320.0,15571.0,-251.0,25161.0,24110.0,1051.0,18248.0,19200.0,-952.0,304.0,322.0,-18.0,476.0,500.0,-24.0,0,1
6982,1.0,1.0,1.0,0.0,11.24573333,1.0,9.746183333,-9999.0,-9999.0,1.0,11.9731,15195.0,15010.0,185.0,26041.0,21584.0,4457.0,19223.0,19227.0,-4.0,357.0,343.0,14.0,542.0,503.0,39.0,1,0
6983,0.0,0.0,0.0,1.0,11.24573333,0.0,9.746183333,-9999.0,-9999.0,0.0,11.9731,15010.0,15195.0,-185.0,21584.0,26041.0,-4457.0,19227.0,19223.0,4.0,343.0,357.0,-14.0,503.0,542.0,-39.0,0,1
6994,1.0,1.0,1.0,0.0,1.898083333,1.0,11.30083333,-9999.0,-9999.0,1.0,11.0376,16247.0,15021.0,1226.0,25903.0,23294.0,2609.0,18314.0,17707.0,607.0,329.0,283.0,46.0,555.0,495.0,60.0,1,0
6995,0.0,0.0,0.0,1.0,1.898083333,0.0,11.30083333,-9999.0,-9999.0,0.0,11.0376,15021.0,16247.0,-1226.0,23294.0,25903.0,-2609.0,17707.0,18314.0,-607.0,283.0,329.0,-46.0,495.0,555.0,-60.0,0,1
7006,1.0,0.0,0.0,1.0,4.281233333,1.0,10.88741667,-9999.0,-9999.0,-9999.0,-9999.0,15656.0,15601.0,55.0,23069.0,23265.0,-196.0,19251.0,18770.0,481.0,327.0,313.0,14.0,511.0,503.0,8.0,1,0
7007,0.0,1.0,1.0,0.0,4.281233333,0.0,10.88741667,-9999.0,-9999.0,-9999.0,-9999.0,15601.0,15656.0,-55.0,23265.0,23069.0,196.0,18770.0,19251.0,-481.0,313.0,327.0,-14.0,503.0,511.0,-8.0,0,1
7018,0.0,0.0,0.0,1.0,2.453066667,0.0,10.1266,-9999.0,-9999.0,0.0,9.44775,14740.0,17505.0,-2765.0,22630.0,27641.0,-5011.0,18307.0,19974.0,-1667.0,329.0,364.0,-35.0,508.0,576.0,-68.0,1,0
7019,1.0,1.0,0.0,0.0,2.453066667,1.0,10.1266,-9999.0,-9999.0,1.0,9.44775,17505.0,14740.0,2765.0,27641.0,22630.0,5011.0,19974.0,18307.0,1667.0,364.0,329.0,35.0,576.0,508.0,68.0,0,1
7030,1.0,0.0,0.0,1.0,0.690566667,0.0,9.094533333,-9999.0,-9999.0,1.0,12.54693333,16465.0,17136.0,-671.0,29844.0,24657.0,5187.0,16898.0,18442.0,-1544.0,266.0,289.0,-23.0,428.0,424.0,4.0,1,0
7031,0.0,1.0,1.0,0.0,0.690566667,1.0,9.094533333,-9999.0,-9999.0,0.0,12.54693333,17136.0,16465.0,671.0,24657.0,29844.0,-5187.0,18442.0,16898.0,1544.0,289.0,266.0,23.0,424.0,428.0,-4.0,0,1
7042,1.0,0.0,0.0,1.0,11.85171667,1.0,8.93495,-9999.0,-9999.0,1.0,14.27538333,15131.0,14666.0,465.0,23652.0,22351.0,1301.0,18670.0,18162.0,508.0,348.0,333.0,15.0,545.0,517.0,28.0,1,0
7043,0.0,1.0,1.0,0.0,11.85171667,0.0,8.93495,-9999.0,-9999.0,0.0,14.27538333,14666.0,15131.0,-465.0,22351.0,23652.0,-1301.0,18162.0,18670.0,-508.0,333.0,348.0,-15.0,517.0,545.0,-28.0,0,1
7054,1.0,1.0,1.0,0.0,9.501266667000001,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,15834.0,14510.0,1324.0,23866.0,21944.0,1922.0,19764.0,18326.0,1438.0,357.0,305.0,52.0,557.0,498.0,59.0,1,0
7055,0.0,0.0,0.0,1.0,9.501266667000001,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,14510.0,15834.0,-1324.0,21944.0,23866.0,-1922.0,18326.0,19764.0,-1438.0,305.0,357.0,-52.0,498.0,557.0,-59.0,0,1
7066,0.0,0.0,0.0,1.0,3.4903,1.0,14.60458333,-9999.0,-9999.0,0.0,9.324833332999999,15827.0,16679.0,-852.0,25118.0,25693.0,-575.0,18544.0,18413.0,131.0,327.0,316.0,11.0,461.0,464.0,-3.0,1,0
7067,1.0,1.0,1.0,0.0,3.4903,0.0,14.60458333,-9999.0,-9999.0,1.0,9.324833332999999,16679.0,15827.0,852.0,25693.0,25118.0,575.0,18413.0,18544.0,-131.0,316.0,327.0,-11.0,464.0,461.0,3.0,0,1
7078,0.0,0.0,0.0,1.0,12.91611667,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,15069.0,15075.0,-6.0,22083.0,22795.0,-712.0,19498.0,19847.0,-349.0,348.0,339.0,9.0,523.0,496.0,27.0,1,0
7079,1.0,1.0,1.0,0.0,12.91611667,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,15075.0,15069.0,6.0,22795.0,22083.0,712.0,19847.0,19498.0,349.0,339.0,348.0,-9.0,496.0,523.0,-27.0,0,1
7090,1.0,0.0,0.0,1.0,2.53945,1.0,13.7851,0.0,14.93256667,0.0,11.97136667,15286.0,15379.0,-93.0,24395.0,24000.0,395.0,18949.0,18671.0,278.0,354.0,336.0,18.0,551.0,521.0,30.0,1,0
7091,0.0,1.0,1.0,0.0,2.53945,0.0,13.7851,1.0,14.93256667,1.0,11.97136667,15379.0,15286.0,93.0,24000.0,24395.0,-395.0,18671.0,18949.0,-278.0,336.0,354.0,-18.0,521.0,551.0,-30.0,0,1
7102,1.0,1.0,0.0,0.0,3.74495,0.0,11.61536667,-9999.0,-9999.0,1.0,11.01615,15701.0,15046.0,655.0,25260.0,23337.0,1923.0,19160.0,18329.0,831.0,333.0,304.0,29.0,538.0,494.0,44.0,1,0
7103,0.0,0.0,0.0,1.0,3.74495,1.0,11.61536667,-9999.0,-9999.0,0.0,11.01615,15046.0,15701.0,-655.0,23337.0,25260.0,-1923.0,18329.0,19160.0,-831.0,304.0,333.0,-29.0,494.0,538.0,-44.0,0,1
7114,1.0,1.0,1.0,0.0,2.988816667,1.0,8.508366667,1.0,12.95863333,1.0,10.92513333,16842.0,14996.0,1846.0,27219.0,23803.0,3416.0,19757.0,18706.0,1051.0,326.0,333.0,-7.0,540.0,554.0,-14.0,1,0
7115,0.0,0.0,0.0,1.0,2.988816667,0.0,8.508366667,0.0,12.95863333,0.0,10.92513333,14996.0,16842.0,-1846.0,23803.0,27219.0,-3416.0,18706.0,19757.0,-1051.0,333.0,326.0,7.0,554.0,540.0,14.0,0,1
7126,1.0,0.0,0.0,1.0,7.985866667000001,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,14726.0,15879.0,-1153.0,22991.0,23688.0,-697.0,17407.0,18582.0,-1175.0,300.0,299.0,1.0,524.0,500.0,24.0,1,0
7127,0.0,1.0,1.0,0.0,7.985866667000001,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,15879.0,14726.0,1153.0,23688.0,22991.0,697.0,18582.0,17407.0,1175.0,299.0,300.0,-1.0,500.0,524.0,-24.0,0,1
7138,1.0,1.0,1.0,0.0,8.193466667000001,0.0,6.76235,1.0,11.5214,0.0,10.83626667,15747.0,14396.0,1351.0,25024.0,22467.0,2557.0,18459.0,17852.0,607.0,330.0,312.0,18.0,512.0,489.0,23.0,1,0
7139,0.0,0.0,0.0,1.0,8.193466667000001,1.0,6.76235,0.0,11.5214,1.0,10.83626667,14396.0,15747.0,-1351.0,22467.0,25024.0,-2557.0,17852.0,18459.0,-607.0,312.0,330.0,-18.0,489.0,512.0,-23.0,0,1
7150,1.0,0.0,0.0,1.0,10.19611667,-9999.0,-9999.0,1.0,12.88043333,0.0,13.54755,14617.0,15037.0,-420.0,23155.0,24945.0,-1790.0,17875.0,18937.0,-1062.0,328.0,319.0,9.0,509.0,519.0,-10.0,1,0
7151,0.0,1.0,1.0,0.0,10.19611667,-9999.0,-9999.0,0.0,12.88043333,1.0,13.54755,15037.0,14617.0,420.0,24945.0,23155.0,1790.0,18937.0,17875.0,1062.0,319.0,328.0,-9.0,519.0,509.0,10.0,0,1
7162,1.0,0.0,0.0,1.0,8.282816667,-9999.0,-9999.0,1.0,14.03541667,-9999.0,-9999.0,15083.0,15807.0,-724.0,23026.0,24280.0,-1254.0,18951.0,19089.0,-138.0,343.0,349.0,-6.0,563.0,568.0,-5.0,1,0
7163,0.0,1.0,1.0,0.0,8.282816667,-9999.0,-9999.0,0.0,14.03541667,-9999.0,-9999.0,15807.0,15083.0,724.0,24280.0,23026.0,1254.0,19089.0,18951.0,138.0,349.0,343.0,6.0,568.0,563.0,5.0,0,1
7174,0.0,0.0,0.0,1.0,5.786983332999999,0.0,9.083216667,-9999.0,-9999.0,0.0,12.48836667,14986.0,16561.0,-1575.0,22809.0,27597.0,-4788.0,17902.0,19296.0,-1394.0,341.0,346.0,-5.0,516.0,562.0,-46.0,1,0
7175,1.0,1.0,1.0,0.0,5.786983332999999,1.0,9.083216667,-9999.0,-9999.0,1.0,12.48836667,16561.0,14986.0,1575.0,27597.0,22809.0,4788.0,19296.0,17902.0,1394.0,346.0,341.0,5.0,562.0,516.0,46.0,0,1
7186,0.0,0.0,0.0,1.0,6.150466667000001,0.0,8.20865,0.0,10.62883333,0.0,12.858,15166.0,16375.0,-1209.0,23117.0,25627.0,-2510.0,19081.0,19588.0,-507.0,348.0,356.0,-8.0,570.0,564.0,6.0,1,0
7187,1.0,1.0,1.0,0.0,6.150466667000001,1.0,8.20865,1.0,10.62883333,1.0,12.858,16375.0,15166.0,1209.0,25627.0,23117.0,2510.0,19588.0,19081.0,507.0,356.0,348.0,8.0,564.0,570.0,-6.0,0,1
7198,1.0,0.0,0.0,1.0,8.438883333,0.0,10.09666667,-9999.0,-9999.0,-9999.0,-9999.0,15046.0,16092.0,-1046.0,24473.0,24388.0,85.0,19369.0,19076.0,293.0,345.0,356.0,-11.0,533.0,534.0,-1.0,1,0
7199,0.0,1.0,1.0,0.0,8.438883333,1.0,10.09666667,-9999.0,-9999.0,-9999.0,-9999.0,16092.0,15046.0,1046.0,24388.0,24473.0,-85.0,19076.0,19369.0,-293.0,356.0,345.0,11.0,534.0,533.0,1.0,0,1
7210,0.0,0.0,0.0,1.0,9.629533333,-9999.0,-9999.0,0.0,11.31961667,-9999.0,-9999.0,14881.0,16491.0,-1610.0,24313.0,23657.0,656.0,19295.0,20322.0,-1027.0,334.0,362.0,-28.0,530.0,549.0,-19.0,1,0
7211,1.0,1.0,1.0,0.0,9.629533333,-9999.0,-9999.0,1.0,11.31961667,-9999.0,-9999.0,16491.0,14881.0,1610.0,23657.0,24313.0,-656.0,20322.0,19295.0,1027.0,362.0,334.0,28.0,549.0,530.0,19.0,0,1
7222,1.0,1.0,1.0,0.0,8.638683333,0.0,11.88203333,0.0,13.69545,-9999.0,-9999.0,15395.0,15174.0,221.0,23293.0,23344.0,-51.0,19399.0,18886.0,513.0,293.0,339.0,-46.0,494.0,565.0,-71.0,1,0
7223,0.0,0.0,0.0,1.0,8.638683333,1.0,11.88203333,1.0,13.69545,-9999.0,-9999.0,15174.0,15395.0,-221.0,23344.0,23293.0,51.0,18886.0,19399.0,-513.0,339.0,293.0,46.0,565.0,494.0,71.0,0,1
7234,1.0,0.0,0.0,1.0,3.56035,1.0,8.171783332999999,-9999.0,-9999.0,0.0,7.617866667,15246.0,16712.0,-1466.0,23024.0,25875.0,-2851.0,19362.0,18203.0,1159.0,343.0,301.0,42.0,544.0,495.0,49.0,1,0
7235,0.0,1.0,1.0,0.0,3.56035,0.0,8.171783332999999,-9999.0,-9999.0,1.0,7.617866667,16712.0,15246.0,1466.0,25875.0,23024.0,2851.0,18203.0,19362.0,-1159.0,301.0,343.0,-42.0,495.0,544.0,-49.0,0,1
7246,0.0,0.0,0.0,1.0,4.801366667,-9999.0,-9999.0,0.0,13.8024,-9999.0,-9999.0,15403.0,15810.0,-407.0,23743.0,24912.0,-1169.0,18293.0,19591.0,-1298.0,330.0,329.0,1.0,529.0,536.0,-7.0,1,0
7247,1.0,1.0,0.0,0.0,4.801366667,-9999.0,-9999.0,1.0,13.8024,-9999.0,-9999.0,15810.0,15403.0,407.0,24912.0,23743.0,1169.0,19591.0,18293.0,1298.0,329.0,330.0,-1.0,536.0,529.0,7.0,0,1
7258,1.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,8.836833333,0.0,10.6096,-9999.0,-9999.0,15363.0,15906.0,-543.0,23692.0,24718.0,-1026.0,19619.0,19799.0,-180.0,336.0,375.0,-39.0,560.0,615.0,-55.0,1,0
7259,0.0,-9999.0,-9999.0,-9999.0,-9999.0,1.0,8.836833333,1.0,10.6096,-9999.0,-9999.0,15906.0,15363.0,543.0,24718.0,23692.0,1026.0,19799.0,19619.0,180.0,375.0,336.0,39.0,615.0,560.0,55.0,0,1
7270,1.0,1.0,1.0,0.0,4.1152,0.0,13.0717,-9999.0,-9999.0,0.0,10.37208333,16033.0,15724.0,309.0,24858.0,25044.0,-186.0,19896.0,20181.0,-285.0,361.0,343.0,18.0,571.0,562.0,9.0,1,0
7271,0.0,0.0,0.0,1.0,4.1152,1.0,13.0717,-9999.0,-9999.0,1.0,10.37208333,15724.0,16033.0,-309.0,25044.0,24858.0,186.0,20181.0,19896.0,285.0,343.0,361.0,-18.0,562.0,571.0,-9.0,0,1
7282,1.0,1.0,1.0,0.0,8.27365,1.0,6.907833332999999,-9999.0,-9999.0,-9999.0,-9999.0,15706.0,14891.0,815.0,24686.0,23019.0,1667.0,18751.0,18836.0,-85.0,333.0,324.0,9.0,563.0,548.0,15.0,1,0
7283,0.0,0.0,0.0,1.0,8.27365,0.0,6.907833332999999,-9999.0,-9999.0,-9999.0,-9999.0,14891.0,15706.0,-815.0,23019.0,24686.0,-1667.0,18836.0,18751.0,85.0,324.0,333.0,-9.0,548.0,563.0,-15.0,0,1
7294,1.0,1.0,1.0,0.0,7.2208,1.0,13.04276667,1.0,10.76136667,1.0,12.39713333,16153.0,14505.0,1648.0,25246.0,21411.0,3835.0,19331.0,18690.0,641.0,353.0,312.0,41.0,575.0,486.0,89.0,1,0
7295,0.0,0.0,0.0,1.0,7.2208,0.0,13.04276667,0.0,10.76136667,0.0,12.39713333,14505.0,16153.0,-1648.0,21411.0,25246.0,-3835.0,18690.0,19331.0,-641.0,312.0,353.0,-41.0,486.0,575.0,-89.0,0,1
7306,0.0,0.0,0.0,1.0,2.730416667,0.0,9.724933333,0.0,14.45573333,0.0,11.2027,14694.0,15865.0,-1171.0,21790.0,26671.0,-4881.0,18011.0,19105.0,-1094.0,324.0,351.0,-27.0,482.0,564.0,-82.0,1,0
7307,1.0,1.0,1.0,0.0,2.730416667,1.0,9.724933333,1.0,14.45573333,1.0,11.2027,15865.0,14694.0,1171.0,26671.0,21790.0,4881.0,19105.0,18011.0,1094.0,351.0,324.0,27.0,564.0,482.0,82.0,0,1
7318,1.0,1.0,1.0,0.0,7.6455,1.0,11.49001667,0.0,11.90536667,1.0,11.37301667,15674.0,14994.0,680.0,25221.0,22566.0,2655.0,18531.0,18879.0,-348.0,336.0,323.0,13.0,564.0,526.0,38.0,1,0
7319,0.0,0.0,0.0,1.0,7.6455,0.0,11.49001667,1.0,11.90536667,0.0,11.37301667,14994.0,15674.0,-680.0,22566.0,25221.0,-2655.0,18879.0,18531.0,348.0,323.0,336.0,-13.0,526.0,564.0,-38.0,0,1
7330,1.0,0.0,0.0,1.0,5.866866667,0.0,13.13096667,-9999.0,-9999.0,-9999.0,-9999.0,14540.0,16044.0,-1504.0,23454.0,24433.0,-979.0,18658.0,19378.0,-720.0,317.0,342.0,-25.0,534.0,561.0,-27.0,1,0
7331,0.0,1.0,1.0,0.0,5.866866667,1.0,13.13096667,-9999.0,-9999.0,-9999.0,-9999.0,16044.0,14540.0,1504.0,24433.0,23454.0,979.0,19378.0,18658.0,720.0,342.0,317.0,25.0,561.0,534.0,27.0,0,1
7342,1.0,1.0,1.0,0.0,4.6382333330000005,1.0,11.07405,1.0,13.35626667,1.0,9.468,17305.0,15225.0,2080.0,24610.0,22672.0,1938.0,18918.0,18902.0,16.0,296.0,358.0,-62.0,457.0,556.0,-99.0,1,0
7343,0.0,0.0,0.0,1.0,4.6382333330000005,0.0,11.07405,0.0,13.35626667,0.0,9.468,15225.0,17305.0,-2080.0,22672.0,24610.0,-1938.0,18902.0,18918.0,-16.0,358.0,296.0,62.0,556.0,457.0,99.0,0,1
7354,0.0,1.0,1.0,0.0,9.523983333,-9999.0,-9999.0,1.0,13.711,-9999.0,-9999.0,16132.0,15245.0,887.0,24443.0,24473.0,-30.0,19413.0,19271.0,142.0,349.0,355.0,-6.0,534.0,565.0,-31.0,1,0
7355,1.0,0.0,0.0,1.0,9.523983333,-9999.0,-9999.0,0.0,13.711,-9999.0,-9999.0,15245.0,16132.0,-887.0,24473.0,24443.0,30.0,19271.0,19413.0,-142.0,355.0,349.0,6.0,565.0,534.0,31.0,0,1
7366,1.0,0.0,0.0,1.0,5.196983333,1.0,7.5708,1.0,11.9487,1.0,12.92505,15295.0,15426.0,-131.0,24633.0,23991.0,642.0,19314.0,19099.0,215.0,320.0,329.0,-9.0,497.0,540.0,-43.0,1,0
7367,0.0,1.0,1.0,0.0,5.196983333,0.0,7.5708,0.0,11.9487,0.0,12.92505,15426.0,15295.0,131.0,23991.0,24633.0,-642.0,19099.0,19314.0,-215.0,329.0,320.0,9.0,540.0,497.0,43.0,0,1
7378,0.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,12.77255,1.0,13.30513333,1.0,11.98075,15303.0,15456.0,-153.0,24255.0,23439.0,816.0,19382.0,19917.0,-535.0,365.0,345.0,20.0,576.0,548.0,28.0,1,0
