,side,gamelength,result,k,d,a,teamkills,teamdeaths,fb,fbassist,fbvictim,fbtime,kpm,okpm,ckpm,fd,fdtime,teamdragkills,oppdragkills,elementals,oppelementals,firedrakes,waterdrakes,earthdrakes,airdrakes,elders,oppelders,herald,heraldtime,ft,fttime,firstmidouter,firsttothreetowers,teamtowerkills,opptowerkills,fbaron,fbarontime,teambaronkills,oppbaronkills,dmgtochamps,dmgtochampsperminute,wards,wpm,wardshare,wardkills,wcpm,visionwards,visionwardbuys,visiblewardclearrate,invisiblewardclearrate,totalgold,earnedgpm,goldspent,gspd,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,oppgoldat10,gdat10,goldat15,oppgoldat15,gdat15,xpat10,oppxpat10,xpdat10,csat10,oppcsat10,csdat10,csat15,oppcsat15,csdat15
3346,Blue,40.75,1.0,16.0,7.0,44.0,16.0,7.0,1.0,1.0,0.0,14.35405,0.39263803700000005,0.17177914100000002,0.564417178,1.0,10.04965,4.0,1.0,3.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,15.37675,1.0,11.5932,1.0,1.0,11.0,0.0,1.0,22.69748333,2.0,1.0,66973.0,1643.509202,140.0,3.4355828219999998,1.0,75.0,1.840490798,33.0,35.0,0.729166667,0.23364486,81566.0,1355.803681,74875.0,0.221233359,1158.0,356.0,186.0,74.0,37.15337423,15577.0,14946.0,631.0,26481.0,22063.0,4418.0,19794.0,19650.0,144.0,375.0,337.0,38.0,598.0,518.0,80.0
3347,Red,40.75,0.0,7.0,16.0,19.0,7.0,16.0,0.0,0.0,1.0,14.35405,0.17177914100000002,0.39263803700000005,0.564417178,0.0,10.04965,1.0,4.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,15.37675,0.0,11.5932,0.0,0.0,0.0,11.0,0.0,22.69748333,1.0,2.0,66498.0,1631.8527609999999,188.0,4.613496933,1.0,31.0,0.760736196,41.0,46.0,0.4,0.16190476199999998,62415.0,885.8404908,59960.0,-0.221233359,1123.0,178.0,136.0,0.0,31.92638037,14946.0,15577.0,-631.0,22063.0,26481.0,-4418.0,19650.0,19794.0,-144.0,337.0,375.0,-38.0,518.0,598.0,-80.0
3358,Blue,41.16666667,0.0,5.0,13.0,12.0,5.0,13.0,1.0,1.0,0.0,3.814316667,0.12145749,0.31578947399999996,0.43724696399999996,0.0,9.329216667,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13.832,0.0,14.85201667,0.0,0.0,4.0,9.0,0.0,31.61225,0.0,2.0,60752.0,1475.757085,173.0,4.20242915,1.0,81.0,1.967611336,40.0,47.0,0.607843137,0.269230769,67716.0,999.4493927000001,65720.0,-0.115933719,1226.0,202.0,177.0,0.0,34.68825911,16510.0,15808.0,702.0,25249.0,25278.0,-29.0,19339.0,19026.0,313.0,343.0,361.0,-18.0,553.0,579.0,-26.0
3359,Red,41.16666667,1.0,13.0,5.0,30.0,13.0,5.0,0.0,0.0,1.0,3.814316667,0.31578947399999996,0.12145749,0.43724696399999996,1.0,9.329216667,5.0,0.0,4.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,13.832,1.0,14.85201667,1.0,1.0,9.0,4.0,1.0,31.61225,2.0,0.0,87551.0,2126.744939,186.0,4.518218623,1.0,70.0,1.7004048580000002,43.0,46.0,0.6938775509999999,0.197674419,79914.0,1295.757085,73808.0,0.115933719,1212.0,287.0,183.0,14.0,36.41295547,15808.0,16510.0,-702.0,25278.0,25249.0,29.0,19026.0,19339.0,-313.0,361.0,343.0,18.0,579.0,553.0,26.0
3370,Blue,26.46666667,0.0,1.0,12.0,3.0,1.0,12.0,0.0,0.0,1.0,10.15543333,0.037783375,0.453400504,0.491183879,0.0,13.4869,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.61455,0.0,12.38313333,0.0,0.0,0.0,8.0,0.0,24.91961667,0.0,1.0,35123.0,1327.065491,128.0,4.83627204,1.0,41.0,1.5491183880000001,29.0,36.0,0.384615385,0.20588235300000002,39142.0,814.8513853999999,36600.0,-0.190358467,801.0,128.0,106.0,0.0,35.10075567,15216.0,15438.0,-222.0,22319.0,26027.0,-3708.0,19560.0,19816.0,-256.0,352.0,364.0,-12.0,510.0,548.0,-38.0
3371,Red,26.46666667,1.0,12.0,1.0,33.0,12.0,1.0,1.0,1.0,0.0,10.15543333,0.453400504,0.037783375,0.491183879,1.0,13.4869,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,18.61455,1.0,12.38313333,1.0,1.0,8.0,0.0,1.0,24.91961667,1.0,0.0,46556.0,1759.042821,134.0,5.0629722919999995,1.0,65.0,2.455919395,33.0,34.0,0.794117647,0.333333333,54565.0,1397.5843830000001,44300.0,0.190358467,895.0,181.0,116.0,22.0,40.65491184,15438.0,15216.0,222.0,26027.0,22319.0,3708.0,19816.0,19560.0,256.0,364.0,352.0,12.0,548.0,510.0,38.0
3382,Blue,46.56666667,0.0,7.0,7.0,16.0,7.0,7.0,0.0,0.0,1.0,7.069333332999999,0.150322119,0.150322119,0.300644238,0.0,9.989483332999999,2.0,3.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,13.63963333,0.0,15.88056667,0.0,0.0,2.0,10.0,0.0,24.34111667,0.0,3.0,123681.0,2655.998568,196.0,4.209019327,1.0,97.0,2.083035075,64.0,70.0,0.518518519,0.311926606,76824.0,1008.1717970000001,71548.0,-0.08596670699999999,1503.0,189.0,156.0,1.0,36.33500358,15382.0,16610.0,-1228.0,23435.0,25096.0,-1661.0,18952.0,19970.0,-1018.0,335.0,365.0,-30.0,544.0,604.0,-60.0
3383,Red,46.56666667,1.0,7.0,7.0,13.0,7.0,7.0,1.0,1.0,0.0,7.069333332999999,0.150322119,0.150322119,0.300644238,1.0,9.989483332999999,3.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,13.63963333,1.0,15.88056667,1.0,1.0,10.0,2.0,1.0,24.34111667,3.0,0.0,84845.0,1822.011453,231.0,4.960629921000001,1.0,89.0,1.911238368,48.0,53.0,0.642857143,0.3125,89587.0,1282.251969,77975.0,0.08596670699999999,1435.0,373.0,163.0,99.0,38.82605583,16610.0,15382.0,1228.0,25096.0,23435.0,1661.0,19970.0,18952.0,1018.0,365.0,335.0,30.0,604.0,544.0,60.0
3394,Blue,43.61666667,1.0,16.0,7.0,54.0,16.0,7.0,1.0,1.0,0.0,13.44406667,0.366832251,0.16048911,0.52732136,1.0,11.63385,4.0,1.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,-9999.0,-9999.0,1.0,14.0587,1.0,1.0,11.0,3.0,1.0,30.40455,2.0,0.0,126559.0,2901.6201760000004,206.0,4.7229652269999995,1.0,81.0,1.8570882690000001,38.0,43.0,0.860465116,0.38596491200000005,85892.0,1325.653802,76083.0,0.11631189900000001,1179.0,278.0,166.0,33.0,33.40466183,15746.0,14711.0,1035.0,24647.0,22647.0,2000.0,19078.0,18906.0,172.0,339.0,336.0,3.0,510.0,537.0,-27.0
3395,Red,43.61666667,0.0,7.0,16.0,16.0,7.0,16.0,0.0,0.0,1.0,13.44406667,0.16048911,0.366832251,0.52732136,0.0,11.63385,1.0,4.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,-9999.0,-9999.0,0.0,14.0587,0.0,0.0,3.0,11.0,0.0,30.40455,0.0,2.0,107231.0,2458.486817,157.0,3.59954146,1.0,92.0,2.109285441,38.0,46.0,0.69047619,0.28440367,70046.0,962.3523117999999,67720.0,-0.11631189900000001,1295.0,234.0,172.0,13.0,35.05540695,14711.0,15746.0,-1035.0,22647.0,24647.0,-2000.0,18906.0,19078.0,-172.0,336.0,339.0,-3.0,537.0,510.0,27.0
3406,Blue,33.78333333,0.0,3.0,16.0,7.0,3.0,16.0,0.0,0.0,1.0,7.909183333,0.088801184,0.473606315,0.562407499,0.0,16.47008333,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.10921667,0.0,13.57435,0.0,0.0,1.0,11.0,0.0,27.64461667,0.0,1.0,71640.0,2120.5722739999997,160.0,4.736063148,1.0,51.0,1.5096201280000001,22.0,28.0,0.578947368,0.197802198,54336.0,955.5777009999999,52385.0,-0.23905607899999998,1065.0,162.0,111.0,17.0,36.31968426,15324.0,16150.0,-826.0,23550.0,26684.0,-3134.0,18092.0,18296.0,-204.0,329.0,333.0,-4.0,553.0,554.0,-1.0
3407,Red,33.78333333,1.0,16.0,3.0,39.0,16.0,3.0,1.0,0.0,0.0,7.909183333,0.473606315,0.088801184,0.562407499,1.0,16.47008333,3.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,19.10921667,1.0,13.57435,1.0,1.0,11.0,1.0,1.0,27.64461667,1.0,0.0,101788.0,3012.964973,148.0,4.380858411,1.0,67.0,1.9832264430000002,41.0,43.0,0.681818182,0.258823529,74075.0,1539.859891,66608.0,0.23905607899999998,1135.0,219.0,130.0,32.0,40.07893439,16150.0,15324.0,826.0,26684.0,23550.0,3134.0,18296.0,18092.0,204.0,333.0,329.0,4.0,554.0,553.0,1.0
3418,Blue,32.3,0.0,10.0,17.0,25.0,10.0,17.0,1.0,1.0,0.0,9.718133332999999,0.309597523,0.526315789,0.8359133129999999,1.0,10.21818333,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-9999.0,-9999.0,1.0,14.77341667,1.0,1.0,3.0,8.0,0.0,22.28075,0.0,1.0,47922.0,1483.653251,149.0,4.613003096,1.0,66.0,2.043343653,28.0,35.0,0.580645161,0.22826087,57206.0,1116.421053,53020.0,-0.021549513,1046.0,148.0,95.0,20.0,36.96594427,15675.0,14693.0,982.0,25642.0,22740.0,2902.0,18770.0,17891.0,879.0,338.0,324.0,14.0,558.0,542.0,16.0
3419,Red,32.3,1.0,17.0,10.0,37.0,17.0,10.0,0.0,0.0,1.0,9.718133332999999,0.526315789,0.309597523,0.8359133129999999,0.0,10.21818333,1.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,-9999.0,-9999.0,0.0,14.77341667,0.0,0.0,8.0,3.0,1.0,22.28075,1.0,0.0,80374.0,2488.359133,165.0,5.108359133,1.0,54.0,1.671826625,30.0,33.0,0.48387096799999996,0.22727272699999998,63811.0,1320.910217,54175.0,0.021549513,954.0,174.0,119.0,25.0,34.92260062,14693.0,15675.0,-982.0,22740.0,25642.0,-2902.0,17891.0,18770.0,-879.0,324.0,338.0,-14.0,542.0,558.0,-16.0
3430,Blue,39.01666667,0.0,6.0,11.0,15.0,6.0,11.0,0.0,0.0,1.0,9.58055,0.153780436,0.281930799,0.435711235,1.0,16.24485,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.67676667,1.0,13.32415,1.0,1.0,5.0,11.0,0.0,31.15915,0.0,1.0,77281.0,1980.717642,187.0,4.79282358,1.0,63.0,1.614694575,29.0,32.0,0.532258065,0.303030303,70850.0,1168.5724050000001,68443.0,-0.020348101,1233.0,243.0,167.0,37.0,37.82998718,16317.0,16061.0,256.0,25275.0,25372.0,-97.0,19995.0,19298.0,697.0,345.0,349.0,-4.0,545.0,580.0,-35.0
3431,Red,39.01666667,1.0,11.0,6.0,28.0,11.0,6.0,1.0,1.0,0.0,9.58055,0.281930799,0.153780436,0.435711235,0.0,16.24485,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.67676667,0.0,13.32415,0.0,0.0,11.0,5.0,1.0,31.15915,1.0,0.0,82820.0,2122.6826140000003,161.0,4.126441692,1.0,87.0,2.229816318,51.0,52.0,0.764705882,0.286956522,77527.0,1339.7044,69850.0,0.020348101,1244.0,215.0,133.0,15.0,37.39427595,16061.0,16317.0,-256.0,25372.0,25275.0,97.0,19298.0,19995.0,-697.0,349.0,345.0,4.0,580.0,545.0,35.0
3442,Blue,42.43333333,0.0,7.0,11.0,15.0,7.0,11.0,0.0,0.0,1.0,4.889633333,0.16496465,0.259230165,0.424194815,1.0,7.609,2.0,3.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,-9999.0,-9999.0,0.0,13.38885,0.0,0.0,0.0,10.0,0.0,32.51041667,0.0,2.0,64374.0,1517.062058,251.0,5.915161037000001,1.0,120.0,2.8279654360000004,61.0,65.0,0.5,0.33858267700000005,71571.0,1042.194815,69870.0,-0.17176798399999998,1415.0,240.0,176.0,9.0,39.00235664,15793.0,16951.0,-1158.0,25079.0,27140.0,-2061.0,19754.0,19505.0,249.0,367.0,360.0,7.0,562.0,579.0,-17.0
3443,Red,42.43333333,1.0,11.0,7.0,36.0,11.0,7.0,1.0,1.0,0.0,4.889633333,0.259230165,0.16496465,0.424194815,0.0,7.609,3.0,2.0,3.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,-9999.0,-9999.0,1.0,13.38885,1.0,1.0,10.0,0.0,1.0,32.51041667,2.0,0.0,103659.0,2442.867243,270.0,6.362922231000001,1.0,136.0,3.205027494,64.0,68.0,0.6707317070000001,0.43220339,92785.0,1542.1319720000001,82999.0,0.17176798399999998,1565.0,292.0,195.0,30.0,43.76276512,16951.0,15793.0,1158.0,27140.0,25079.0,2061.0,19505.0,19754.0,-249.0,360.0,367.0,-7.0,579.0,562.0,17.0
3454,Blue,38.58333333,1.0,6.0,3.0,12.0,6.0,3.0,1.0,1.0,0.0,6.62805,0.15550755900000002,0.07775378,0.23326133899999998,1.0,10.13261667,4.0,1.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,19.38165,1.0,12.82361667,1.0,1.0,11.0,1.0,1.0,25.25841667,2.0,0.0,54042.0,1400.656587,194.0,5.028077754,1.0,108.0,2.799136069,70.0,75.0,0.720588235,0.377358491,79989.0,1425.434125,74418.0,0.131496413,1277.0,306.0,177.0,48.0,41.02807775,16037.0,16001.0,36.0,25911.0,24327.0,1584.0,19216.0,19013.0,203.0,330.0,350.0,-20.0,548.0,550.0,-2.0
3455,Red,38.58333333,0.0,3.0,6.0,8.0,3.0,6.0,0.0,0.0,1.0,6.62805,0.07775378,0.15550755900000002,0.23326133899999998,0.0,10.13261667,1.0,4.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,19.38165,0.0,12.82361667,0.0,0.0,1.0,11.0,0.0,25.25841667,0.0,2.0,50409.0,1306.49676,197.0,5.105831533,1.0,67.0,1.73650108,47.0,51.0,0.405063291,0.30172413800000003,66687.0,1080.673866,65236.0,-0.131496413,1352.0,217.0,163.0,7.0,40.66522678,16001.0,16037.0,-36.0,24327.0,25911.0,-1584.0,19013.0,19216.0,-203.0,350.0,330.0,20.0,550.0,548.0,2.0
3466,Blue,34.16666667,1.0,13.0,3.0,33.0,13.0,3.0,1.0,1.0,0.0,9.03775,0.380487805,0.087804878,0.468292683,0.0,12.3228,2.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,15.8398,1.0,12.03215,1.0,1.0,9.0,2.0,1.0,26.82491667,1.0,0.0,78641.0,2301.687805,158.0,4.624390244,1.0,66.0,1.9317073169999999,32.0,33.0,0.69047619,0.184210526,68090.0,1340.546341,58475.0,0.035807228999999996,1118.0,204.0,120.0,42.0,38.69268293,16072.0,14979.0,1093.0,25492.0,23236.0,2256.0,19697.0,18311.0,1386.0,341.0,326.0,15.0,566.0,548.0,18.0
3467,Red,34.16666667,0.0,3.0,13.0,8.0,3.0,13.0,0.0,0.0,1.0,9.03775,0.087804878,0.380487805,0.468292683,1.0,12.3228,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.8398,0.0,12.03215,0.0,0.0,2.0,9.0,0.0,26.82491667,0.0,1.0,55237.0,1616.692683,159.0,4.653658537,1.0,57.0,1.6682926830000002,36.0,43.0,0.5277777779999999,0.273684211,57661.0,1035.307317,56418.0,-0.035807228999999996,1119.0,171.0,115.0,15.0,37.75609756,14979.0,16072.0,-1093.0,23236.0,25492.0,-2256.0,18311.0,19697.0,-1386.0,326.0,341.0,-15.0,548.0,566.0,-18.0
3478,Blue,36.38333333,0.0,3.0,8.0,6.0,3.0,8.0,1.0,1.0,0.0,3.878133333,0.082455337,0.21988089800000002,0.302336235,1.0,12.69858333,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-9999.0,-9999.0,1.0,19.463,1.0,0.0,2.0,8.0,0.0,25.71601667,0.0,2.0,59519.0,1635.886395,134.0,3.6830050389999998,1.0,93.0,2.556115437,38.0,42.0,0.581818182,0.336448598,61394.0,1037.5464960000002,57420.0,-0.11575536300000001,1199.0,216.0,123.0,30.0,38.89143381,16353.0,14723.0,1630.0,24714.0,22825.0,1889.0,18864.0,17312.0,1552.0,366.0,318.0,48.0,600.0,521.0,79.0
3479,Red,36.38333333,1.0,8.0,3.0,23.0,8.0,3.0,0.0,0.0,1.0,3.878133333,0.21988089800000002,0.082455337,0.302336235,0.0,12.69858333,1.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,-9999.0,-9999.0,0.0,19.463,0.0,1.0,8.0,2.0,1.0,25.71601667,2.0,0.0,63789.0,1753.2478239999998,200.0,5.497022446,1.0,63.0,1.731562071,50.0,51.0,0.688888889,0.359550562,70548.0,1289.145213,64475.0,0.11575536300000001,1155.0,176.0,132.0,8.0,36.58268438,14723.0,16353.0,-1630.0,22825.0,24714.0,-1889.0,17312.0,18864.0,-1552.0,318.0,366.0,-48.0,521.0,600.0,-79.0
3490,Blue,46.65,1.0,15.0,5.0,37.0,15.0,5.0,1.0,1.0,0.0,21.22825,0.32154340800000003,0.107181136,0.428724544,1.0,22.5051,3.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,-9999.0,-9999.0,1.0,13.4172,1.0,1.0,9.0,3.0,1.0,27.12376667,2.0,1.0,121259.0,2599.335477,256.0,5.487674169,1.0,83.0,1.77920686,58.0,62.0,0.638888889,0.272058824,95461.0,1404.784566,91788.0,0.161039695,1514.0,306.0,180.0,38.0,39.01393355,16239.0,15588.0,651.0,25709.0,23918.0,1791.0,19180.0,19324.0,-144.0,364.0,344.0,20.0,589.0,562.0,27.0
3491,Red,46.65,0.0,5.0,15.0,16.0,5.0,15.0,0.0,0.0,1.0,21.22825,0.107181136,0.32154340800000003,0.428724544,0.0,22.5051,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,-9999.0,-9999.0,0.0,13.4172,0.0,0.0,3.0,9.0,0.0,27.12376667,1.0,2.0,97069.0,2080.7931399999998,208.0,4.458735263,1.0,125.0,2.679528403,58.0,66.0,0.58974359,0.355072464,79800.0,1069.071811,78108.0,-0.161039695,1398.0,254.0,206.0,7.0,35.41264737,15588.0,16239.0,-651.0,23918.0,25709.0,-1791.0,19324.0,19180.0,144.0,344.0,364.0,-20.0,562.0,589.0,-27.0
3502,Blue,44.91666667,1.0,7.0,3.0,18.0,7.0,3.0,1.0,1.0,0.0,6.672866667,0.15584415599999998,0.066790353,0.222634508,0.0,14.7355,3.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,19.03096667,1.0,15.60655,1.0,1.0,9.0,2.0,1.0,38.74065,1.0,0.0,66133.0,1472.348794,264.0,5.87755102,1.0,115.0,2.560296846,66.0,68.0,0.5,0.368055556,87422.0,1303.636364,77343.0,0.043502672,1377.0,297.0,197.0,30.0,37.2690167,16854.0,15727.0,1127.0,26137.0,23867.0,2270.0,19026.0,19078.0,-52.0,351.0,369.0,-18.0,568.0,580.0,-12.0
3503,Red,44.91666667,0.0,3.0,7.0,7.0,3.0,7.0,0.0,0.0,1.0,6.672866667,0.066790353,0.15584415599999998,0.222634508,1.0,14.7355,2.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,19.03096667,0.0,15.60655,0.0,0.0,2.0,9.0,0.0,38.74065,0.0,1.0,55153.0,1227.896104,254.0,5.654916512000001,1.0,117.0,2.6048237480000003,54.0,55.0,0.548780488,0.314685315,76146.0,1052.593692,74050.0,-0.043502672,1411.0,290.0,193.0,18.0,37.87012987,15727.0,16854.0,-1127.0,23867.0,26137.0,-2270.0,19078.0,19026.0,52.0,369.0,351.0,18.0,580.0,568.0,12.0
3514,Blue,36.98333333,1.0,20.0,7.0,52.0,20.0,7.0,0.0,0.0,1.0,3.8906166669999998,0.540784137,0.189274448,0.730058585,1.0,21.73788333,3.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,19.5101,1.0,16.49873333,0.0,0.0,11.0,3.0,0.0,22.96093333,1.0,1.0,117521.0,3177.674628,214.0,5.786390266000001,1.0,72.0,1.9468228930000002,52.0,54.0,0.523809524,0.292035398,76943.0,1431.217666,70185.0,0.135148496,1125.0,218.0,145.0,18.0,36.313654799999995,15884.0,16483.0,-599.0,24268.0,24779.0,-511.0,18634.0,19357.0,-723.0,339.0,354.0,-15.0,560.0,562.0,-2.0
3515,Red,36.98333333,0.0,7.0,20.0,19.0,7.0,20.0,1.0,1.0,0.0,3.8906166669999998,0.189274448,0.540784137,0.730058585,0.0,21.73788333,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.5101,0.0,16.49873333,1.0,1.0,3.0,11.0,1.0,22.96093333,1.0,1.0,82421.0,2228.598468,189.0,5.110410095,1.0,88.0,2.379450203,40.0,44.0,0.52238806,0.311926606,65823.0,1130.541685,61300.0,-0.135148496,1146.0,205.0,164.0,2.0,36.52996845,16483.0,15884.0,599.0,24779.0,24268.0,511.0,19357.0,18634.0,723.0,354.0,339.0,15.0,562.0,560.0,2.0
3526,Blue,42.65,0.0,9.0,19.0,28.0,9.0,19.0,0.0,0.0,1.0,3.36175,0.21101993,0.44548651799999994,0.656506448,0.0,13.83575,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,-9999.0,-9999.0,1.0,13.17326667,1.0,1.0,6.0,8.0,0.0,32.90275,0.0,1.0,87423.0,2049.777257,147.0,3.446658851,1.0,94.0,2.2039859319999997,38.0,43.0,0.47272727299999995,0.23478260899999998,75173.0,1118.24619,72285.0,-0.030515632,1272.0,225.0,192.0,3.0,35.0996483,15858.0,15505.0,353.0,25389.0,23668.0,1721.0,19470.0,18803.0,667.0,367.0,330.0,37.0,597.0,532.0,65.0
3527,Red,42.65,1.0,19.0,9.0,65.0,19.0,9.0,1.0,1.0,0.0,3.36175,0.44548651799999994,0.21101993,0.656506448,1.0,13.83575,4.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,-9999.0,-9999.0,0.0,13.17326667,0.0,0.0,8.0,6.0,1.0,32.90275,1.0,0.0,91378.0,2142.508792,243.0,5.697538101,1.0,64.0,1.500586166,51.0,52.0,0.666666667,0.301075269,83857.0,1321.856975,74525.0,0.030515632,1303.0,249.0,171.0,4.0,36.38921454,15505.0,15858.0,-353.0,23668.0,25389.0,-1721.0,18803.0,19470.0,-667.0,330.0,367.0,-37.0,532.0,597.0,-65.0
3538,Blue,37.8,1.0,11.0,3.0,28.0,11.0,3.0,0.0,0.0,1.0,6.5785,0.291005291,0.079365079,0.37037037,1.0,10.37973333,3.0,1.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,19.11985,1.0,20.3631,0.0,1.0,8.0,1.0,1.0,25.49128333,2.0,0.0,79238.0,2096.243386,135.0,3.571428571,1.0,77.0,2.0370370369999997,33.0,35.0,0.557692308,0.284313725,77550.0,1403.132275,67308.0,0.12692067699999998,1357.0,247.0,148.0,29.0,42.43386243,16086.0,15792.0,294.0,25766.0,24500.0,1266.0,18883.0,19109.0,-226.0,363.0,342.0,21.0,597.0,543.0,54.0
3539,Red,37.8,0.0,3.0,11.0,6.0,3.0,11.0,1.0,1.0,0.0,6.5785,0.079365079,0.291005291,0.37037037,0.0,10.37973333,1.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,19.11985,0.0,20.3631,1.0,0.0,1.0,8.0,0.0,25.49128333,0.0,2.0,55154.0,1459.1005289999998,190.0,5.026455026,1.0,48.0,1.26984127,43.0,45.0,0.487179487,0.302083333,61045.0,966.4920635,59275.0,-0.12692067699999998,1196.0,185.0,152.0,0.0,36.53439153,15792.0,16086.0,-294.0,24500.0,25766.0,-1266.0,19109.0,18883.0,226.0,342.0,363.0,-21.0,543.0,597.0,-54.0
3550,Blue,44.18333333,1.0,16.0,14.0,39.0,16.0,14.0,0.0,0.0,1.0,8.235083333,0.36212749899999996,0.316861562,0.6789890609999999,1.0,15.55311667,4.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,19.26455,1.0,17.11495,1.0,1.0,11.0,3.0,1.0,21.87558333,3.0,0.0,98568.0,2230.886458,181.0,4.096567333,1.0,69.0,1.56167484,33.0,39.0,0.545454545,0.214285714,92307.0,1445.9932099999999,88858.0,0.16914645600000003,1373.0,318.0,172.0,56.0,38.27235006,15442.0,15829.0,-387.0,24093.0,24422.0,-329.0,19338.0,19048.0,290.0,365.0,345.0,20.0,604.0,571.0,33.0
3551,Red,44.18333333,0.0,14.0,16.0,38.0,14.0,16.0,1.0,1.0,0.0,8.235083333,0.316861562,0.36212749899999996,0.6789890609999999,0.0,15.55311667,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.26455,0.0,17.11495,0.0,0.0,3.0,11.0,0.0,21.87558333,0.0,3.0,135729.0,3071.950207,210.0,4.752923425,1.0,67.0,1.5164089019999998,39.0,43.0,0.386363636,0.252631579,77310.0,1106.5665789999998,75000.0,-0.16914645600000003,1383.0,170.0,133.0,13.0,35.14900038,15829.0,15442.0,387.0,24422.0,24093.0,329.0,19048.0,19338.0,-290.0,345.0,365.0,-20.0,571.0,604.0,-33.0
3562,Blue,47.26666667,1.0,13.0,8.0,42.0,13.0,8.0,1.0,1.0,0.0,18.45005,0.27503526100000003,0.16925246800000002,0.44428772899999996,0.0,20.34125,1.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.16673333,1.0,15.8505,0.0,1.0,10.0,4.0,1.0,28.68485,2.0,0.0,117548.0,2486.9111420000004,261.0,5.521861777000001,1.0,105.0,2.2214386459999997,61.0,63.0,0.644444444,0.377192982,91379.0,1292.111425,84353.0,0.09927330599999999,1438.0,252.0,151.0,25.0,35.75458392,15984.0,15167.0,817.0,24045.0,23530.0,515.0,19277.0,18593.0,684.0,363.0,345.0,18.0,572.0,571.0,1.0
3563,Red,47.26666667,0.0,8.0,13.0,11.0,8.0,13.0,0.0,0.0,1.0,18.45005,0.16925246800000002,0.27503526100000003,0.44428772899999996,1.0,20.34125,3.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,17.16673333,0.0,15.8505,1.0,0.0,4.0,10.0,0.0,28.68485,0.0,2.0,92543.0,1957.891396,214.0,4.527503526,1.0,110.0,2.327221439,32.0,34.0,0.5375,0.29496402899999996,81343.0,1079.784203,76375.0,-0.09927330599999999,1455.0,282.0,181.0,36.0,36.74894217,15167.0,15984.0,-817.0,23530.0,24045.0,-515.0,18593.0,19277.0,-684.0,345.0,363.0,-18.0,571.0,572.0,-1.0
